"long","lat","pov"
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,1
0.217788341417222,0.576065682033333,0
0.217788341417222,0.576065682033333,1
0.219328235411667,0.580310897746667,1
0.219328235411667,0.580310897746667,1
0.219328235411667,0.580310897746667,1
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,1
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,1
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,0
0.219328235411667,0.580310897746667,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,1
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,1
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.220282723352222,0.579181702918889,0
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,1
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,1
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,1
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,0
0.218175551445556,0.579551208161667,0
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,0
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,0
0.219628496770556,0.577690947258889,0
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,1
0.219628496770556,0.577690947258889,0
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,1
0.220101405371667,0.576674591928889,1
0.220101405371667,0.576674591928889,1
0.220101405371667,0.576674591928889,1
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,1
0.220101405371667,0.576674591928889,0
0.220101405371667,0.576674591928889,1
0.220664688107778,0.576903357558333,1
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,1
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,1
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,0
0.220664688107778,0.576903357558333,1
0.220664688107778,0.576903357558333,0
0.221040556725556,0.577196597855556,1
0.221040556725556,0.577196597855556,1
0.221040556725556,0.577196597855556,1
0.221040556725556,0.577196597855556,1
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,1
0.221040556725556,0.577196597855556,0
0.221040556725556,0.577196597855556,0
0.217574662569444,0.573527542964444,1
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,1
0.217574662569444,0.573527542964444,1
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,1
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,1
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,0
0.217574662569444,0.573527542964444,1
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,1
0.219610175548889,0.573801975938333,1
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,1
0.219610175548889,0.573801975938333,1
0.219610175548889,0.573801975938333,0
0.219610175548889,0.573801975938333,1
0.219610175548889,0.573801975938333,1
0.219114002132778,0.573789022342222,0
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,0
0.219114002132778,0.573789022342222,0
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,0
0.219114002132778,0.573789022342222,0
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,1
0.219114002132778,0.573789022342222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,1
0.218706464535556,0.572315840222222,0
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.218371593315556,0.571014593421111,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,0
0.220287122731667,0.570128518486667,0
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,0
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.220287122731667,0.570128518486667,1
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,0
0.219024733430556,0.570116479064444,0
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,0
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,0
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,1
0.219024733430556,0.570116479064444,0
0.219024733430556,0.570116479064444,1
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,1
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,1
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,0
0.202666628273889,0.578788841632222,1
0.202666628273889,0.578788841632222,1
0.202666628273889,0.578788841632222,0
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,0
0.208341813243333,0.578262417035556,0
0.208341813243333,0.578262417035556,0
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,0
0.208341813243333,0.578262417035556,0
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,1
0.208341813243333,0.578262417035556,0
0.207813475833889,0.575949962759444,1
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,1
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207813475833889,0.575949962759444,0
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,0
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,0
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,1
0.207595851756667,0.576286502422222,0
0.207595851756667,0.576286502422222,0
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,0
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.206229654677778,0.57487466131,1
0.209040642026667,0.575089208345556,1
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,1
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,1
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.209040642026667,0.575089208345556,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,1
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.230965628397778,0.566032648737778,0
0.229711779106111,0.564941846366111,1
0.229711779106111,0.564941846366111,1
0.229711779106111,0.564941846366111,1
0.229711779106111,0.564941846366111,0
0.229711779106111,0.564941846366111,0
0.229711779106111,0.564941846366111,0
0.229711779106111,0.564941846366111,1
0.229711779106111,0.564941846366111,0
0.229711779106111,0.564941846366111,0
0.229711779106111,0.564941846366111,1
0.229711779106111,0.564941846366111,0
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,0
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,0
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,0
0.230078831412222,0.564061723423889,0
0.230078831412222,0.564061723423889,1
0.230078831412222,0.564061723423889,1
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,1
0.230670609468889,0.56404335299,1
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,0
0.230670609468889,0.56404335299,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,0
0.230940532698333,0.564012938162778,0
0.230940532698333,0.564012938162778,0
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.230940532698333,0.564012938162778,1
0.227125368758333,0.564602521196111,0
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,0
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,0
0.227125368758333,0.564602521196111,0
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,1
0.227125368758333,0.564602521196111,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.223364400526667,0.562300019735,0
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,0
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,0
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.222752960419444,0.564856636450556,1
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,1
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.223535942787778,0.551979439946444,0
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,0
0.222554755996667,0.551384704672833,0
0.222554755996667,0.551384704672833,0
0.222554755996667,0.551384704672833,0
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,1
0.222554755996667,0.551384704672833,0
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,1
0.223137722963889,0.552877059357944,0
0.221742186133333,0.553772072992333,0
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,0
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,0
0.221742186133333,0.553772072992333,1
0.221742186133333,0.553772072992333,0
0.221742186133333,0.553772072992333,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209943742387778,0.574290152440556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,0
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,0
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.209931417897222,0.573365616835556,1
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,0
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,0
0.207879889531111,0.571140286505556,0
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,1
0.207879889531111,0.571140286505556,0
0.207879889531111,0.571140286505556,0
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.209305672008333,0.568547201421667,1
0.207288102856667,0.569757734672222,0
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,0
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,1
0.207288102856667,0.569757734672222,0
0.207288102856667,0.569757734672222,0
0.207288102856667,0.569757734672222,0
0.2051684135,0.571120641845,0
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,0
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,0
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.2051684135,0.571120641845,1
0.199631052402222,0.568839279741667,0
0.199631052402222,0.568839279741667,0
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,0
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,0
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,1
0.199631052402222,0.568839279741667,0
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.210211185462778,0.568366599362222,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.205738719016667,0.57177605353,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.213624675646667,0.568646092962222,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,0
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,1
0.210001798671111,0.56694346328,0
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,0
0.212001254312778,0.565653580635556,0
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,0
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,1
0.212001254312778,0.565653580635556,0
0.212001254312778,0.565653580635556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,0
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,1
0.213438095008889,0.564696888245556,0
0.213438095008889,0.564696888245556,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,0
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.21284078265,0.562436517976111,1
0.208837794612222,0.565483039558889,1
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,1
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,1
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,1
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,0
0.208837794612222,0.565483039558889,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.208930305865,0.564939289637778,1
0.214736527083889,0.568079946183889,1
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,1
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,1
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,0
0.214736527083889,0.568079946183889,1
0.220042486705,0.56670131059,0
0.220042486705,0.56670131059,0
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,0
0.220042486705,0.56670131059,0
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,0
0.220042486705,0.56670131059,1
0.220042486705,0.56670131059,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,0
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,0
0.221000120263333,0.566621133305556,1
0.221000120263333,0.566621133305556,1
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,0
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,0
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,1
0.218650409176111,0.566616934788889,0
0.218650409176111,0.566616934788889,0
0.218650409176111,0.566616934788889,1
0.217446715371111,0.565633323428333,0
