"rural","hh_size","hh_s10q01.Kerosene.stove","Butane.Gas.Stove","Electric.Stove","Blanket.Gabi","Mattress.and...or.Bed","Wrist.watch...clock","Fixed.line.telephone","Mobile.telephone","Radio..radio.and.tape..tape","Television","CD..VCD..DVD...Video.Deck","Satellite.Dish","Sofa.set","Bicycle","Motorcycle","Cart..hand.pushed.","Cart..animal.drawn.","Sewing.machine","Weaving.equipment","Mitad.Electric","Mitad.power.saving..modern.","Refridgerator","Private.car","Jewels..Gold.and.silver.","Wardrobe","Shelf.for.storing.goods","Biogas.stove..pit.","Water.storage.pit","Mofer.and.Kember","Sickle..Machid.","Axe..Gejera.","Pick.Axe..Geso.","Plough..traditional.","Plough..modern.","Water.Pump","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","srtm","twi","anntot_avg","wetQ_avg","wetQ_avgstart","h2011_tot","h2011_wetQ","h2011_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2011_eviarea","h2011_evimax","h2011_grn","h2011_sen","LAT_DD_MOD","LON_DD_MOD","saq011","saq012","saq013","saq014","saq015","saq016","saq017","saq0112","saq0113","saq0115","qa_type1","qa_type2","qa_type3","qa_type5","fsrad3_lcmajRainfed Croplands","fsrad3_lcmajMosaic cropland(50-70%)/vegetation(20-50%)","fsrad3_lcmajMosaic Vegetation(50-70%)/cropland(20-50%)","fsrad3_lcmajOpen(15-40%)broadleaved decidious forest/woodland(<5m)","fsrad3_lcmajMosaic forest or shrubland(50-70%)/grassland(20-50%)","fsrad3_lcmajMosaic grassland(50-70%)/forest or shrubland(20-50%)","fsrad3_lcmajClosed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","fsrad3_lcmajClosed to open (>15%) herbaceous vegetation (grassland, savannas or lichens/mosses)","fsrad3_lcmajSparse (<15%) vegetation","fsrad3_lcmajClosed to open(>15%)grassland-fresh/brackish/saline water","fsrad3_lcmajBare areas","ssa_aez09Tropic-warm/arid","ssa_aez09Tropic-warm/semiarid","ssa_aez09Tropic-warm/subhumid","ssa_aez09Tropic-warm/humid","ssa_aez09Tropic-cool/arid","ssa_aez09Tropic-cool/semiarid","ssa_aez09Tropic-cool/subhumid","ssa_aez09Tropic-cool/humid","srtm_5_15Plains","srtm_5_15Mid-altitude Plains","srtm_5_15High-altitude Plains","srtm_5_15Platform(very low plateaus)","srtm_5_15Low Plateaus","srtm_5_15Mid-altitude Plateaus","srtm_5_15High Plateaus","srtm_5_15Hills","srtm_5_15Low Mountains","srtm_5_15Mid-altitude Mountains","srtm_5_15High Mountains","sq1No or Slight Constraint","sq1Moderate Constraint","sq1Severe Constraint","sq1Very Severe Constraint","sq1Mainly Non-Soil","sq1Water","sq2No or Slight Constraint","sq2Moderate Constraint","sq2Severe Constraint","sq2Very Severe Constraint","sq2Mainly Non-Soil","sq2Water","sq3No or Slight Constraint","sq3Moderate Constraint","sq3Severe Constraint","sq3Very Severe Constraint","sq3Mainly Non-Soil","sq3Water","sq4No or Slight Constraint","sq4Moderate Constraint","sq4Severe Constraint","sq4Very Severe Constraint","sq4Mainly Non-Soil","sq4Water","sq5No or Slight Constraint","sq5Moderate Constraint","sq5Severe Constraint","sq5Very Severe Constraint","sq5Mainly Non-Soil","sq5Water","sq6No or Slight Constraint","sq6Moderate Constraint","sq6Severe Constraint","sq6Very Severe Constraint","sq6Mainly Non-Soil","sq6Water","sq7No or Slight Constraint","sq7Moderate Constraint","sq7Severe Constraint","sq7Very Severe Constraint","sq7Mainly Non-Soil","sq7Water","zone_id101","zone_id102","zone_id103","zone_id104","zone_id105","zone_id201","zone_id203","zone_id301","zone_id302","zone_id303","zone_id304","zone_id305","zone_id306","zone_id307","zone_id308","zone_id309","zone_id310","zone_id312","zone_id401","zone_id402","zone_id403","zone_id404","zone_id405","zone_id406","zone_id407","zone_id408","zone_id409","zone_id410","zone_id411","zone_id412","zone_id413","zone_id414","zone_id417","zone_id418","zone_id419","zone_id501","zone_id502","zone_id509","zone_id602","zone_id603","zone_id604","zone_id606","zone_id701","zone_id702","zone_id703","zone_id704","zone_id705","zone_id706","zone_id707","zone_id708","zone_id709","zone_id710","zone_id711","zone_id712","zone_id713","zone_id714","zone_id715","zone_id716","zone_id717","zone_id718","zone_id719","zone_id720","zone_id721","zone_id1201","zone_id1202","zone_id1203","zone_id1204","zone_id1301","zone_id1501","poverty"
1,0.133333333333333,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545454545455,0.229799159271369,0.173667490292976,0.711461661341853,0.199715431380158,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.206185567010309,0.744790093627303,0.333333333333333,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.532066508313539,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.333333333333333,0,0,0,0.3125,0.0833333333333333,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.0588235294117647,0,0,0,0,0.0833333333333333,0.04,0,0,0.0833333333333333,0,0,0.00495867768595041,0.229332087809435,0.173314507589128,0.711261980830671,0.199456732634847,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.206185567010309,0.745394140742978,0.361111111111111,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.530878859857482,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.533333333333333,0.666666666666667,1,0.5,0.625,0.166666666666667,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0.583333333333333,0.08,0,0.153846153846154,0.25,0,0,0.00289256198347107,0.230733302195236,0.174373455700671,0.712260383386581,0.20023282887078,0.561224489795918,0.467084639498433,0.581979320531758,0.709821428571429,0.642736486486487,0.257731958762887,0.741769858048928,0.305555555555556,0.510598503740648,0.666265060240964,0.85,0.522354694485842,0.532066508313539,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.4,0,0,0,0.3125,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.416666666666667,0.16,0,0,0.333333333333333,0,0,0.00371900826446281,0.229332087809435,0.173314507589128,0.712260383386581,0.20023282887078,0.561224489795918,0.467084639498433,0.581979320531758,0.709821428571429,0.642736486486487,0.268041237113402,0.736333434007853,0.361111111111111,0.510598503740648,0.666265060240964,0.85,0.523099850968703,0.533254156769596,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.133333333333333,0,0,0,0.125,0.0833333333333333,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545454545455,0.229332087809435,0.173314507589128,0.711461661341853,0.199715431380158,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.216494845360825,0.74025974025974,0.333333333333333,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.532066508313539,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0666666666666667,0,0,0,0.0625,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.00495867768595041,0.228865016347501,0.172961524885281,0.711461661341853,0.199715431380158,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.195876288659794,0.74025974025974,0.333333333333333,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.532066508313539,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.666666666666667,0,0,0,0.1875,0.0833333333333333,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.333333333333333,0.16,0,0,0.166666666666667,0.0666666666666667,0,0.00537190082644628,0.228865016347501,0.172961524885281,0.711261980830671,0.199586082007502,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.154639175257732,0.740561763817578,0.333333333333333,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.532066508313539,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.533333333333333,0,0,0,0.375,0.0833333333333333,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.25,0.12,0,0.0769230769230769,0.166666666666667,0,0,0.00537190082644628,0.228865016347501,0.172961524885281,0.710862619808307,0.199327383262191,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.154639175257732,0.74388402295379,0.333333333333333,0.50997506234414,0.663855421686747,0.85,0.523099850968703,0.530878859857482,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.266666666666667,0,0,0,0.1875,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0.08,0,0,0,0,0,0.00495867768595041,0.229332087809435,0.173314507589128,0.711261980830671,0.199586082007502,0.561224489795918,0.467084639498433,0.582964057114722,0.709821428571429,0.643581081081081,0.206185567010309,0.745394140742978,0.361111111111111,0.50997506234414,0.665060240963855,0.85,0.523099850968703,0.530878859857482,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.333333333333333,0,0,0,0.1875,0.0833333333333333,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.12,0,0,0.166666666666667,0,0,0.00661157024793389,0.228865016347501,0.172961524885281,0.71026357827476,0.198939335144225,0.554421768707483,0.460815047021944,0.589364844903988,0.712053571428571,0.648648648648649,0.123711340206186,0.739957716701903,0.333333333333333,0.509351620947631,0.663855421686747,0.85,0.523099850968703,0.529691211401425,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720676495539099,0.870051050381846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.4,0,0,0,0.1875,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.166666666666667,0.16,0.1,0.0769230769230769,0.166666666666667,0,0,0.000826446280991736,0.0934142923867352,0.0691846099541123,0.596645367412141,0.169835726296727,0.547619047619048,0.467084639498433,0.693254554406696,0.725446428571429,0.723817567567568,0.474226804123711,0.685291452733313,0.361111111111111,0.621571072319202,0.718072289156626,0.85,0.594634873323398,0.542755344418052,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.466666666666667,0,0,0,0.3125,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.166666666666667,0.12,0,0,0.166666666666667,0,0,0.00247933884297521,0.0929472209248015,0.0681256618425697,0.597044728434505,0.16918897943345,0.571428571428571,0.4858934169279,0.674052191038897,0.725446428571429,0.711993243243243,0.402061855670103,0.691331923890063,0.416666666666667,0.621571072319202,0.716867469879518,0.85,0.598360655737705,0.542755344418052,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.266666666666667,0,0,0,0.5,0.166666666666667,0.4,0,0.285714285714286,0,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.0588235294117647,1,0,0,0,0,0,0,0,0,0,0,0.0012396694214876,0.0915460065390005,0.0691846099541123,0.597244408945687,0.170870521277972,0.571428571428571,0.489028213166144,0.675529295913343,0.725446428571429,0.712837837837838,0.381443298969072,0.672002416188463,0.416666666666667,0.620324189526185,0.718072289156626,0.85,0.590909090909091,0.543942992874109,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2,0,0,0,0.5,0.25,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.294117647058824,0.2,0.25,0.5,0,0,0.04,0,0,0,0,0,0.000826446280991736,0.0910789350770668,0.0688316272502647,0.597444089456869,0.170999870650627,0.571428571428571,0.489028213166144,0.675529295913343,0.725446428571429,0.712837837837838,0.34020618556701,0.670190274841438,0.333333333333333,0.620324189526185,0.718072289156626,0.85,0.590163934426229,0.543942992874109,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2,0,0,0,0.1875,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413223140495868,0.08640822045773,0.0653018002117896,0.599241214057508,0.173845556849049,0.591836734693878,0.501567398119122,0.656819300837026,0.723214285714286,0.699324324324324,0.34020618556701,0.6553911205074,0.416666666666667,0.616583541147132,0.714457831325301,0.85,0.587928464977645,0.541567695961995,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.2,0,0,0,0.25,0.166666666666667,0.2,0,0,0,0.333333333333333,0.5,0.5,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.5,0,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0.000826446280991736,0.0892106492293321,0.0674196964348747,0.598043130990415,0.171387918768594,0.58843537414966,0.501567398119122,0.6602658788774,0.725446428571429,0.702702702702703,0.329896907216495,0.663545756569012,0.333333333333333,0.619700748129676,0.718072289156626,0.85,0.590163934426229,0.543942992874109,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.333333333333333,0,0,0,0.375,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.25,0.12,0,0,0.166666666666667,0,0,0.0012396694214876,0.0882765063054647,0.0667137310271797,0.598642172523962,0.171387918768594,0.58843537414966,0.501567398119122,0.6602658788774,0.725446428571429,0.702702702702703,0.319587628865979,0.66143159166415,0.361111111111111,0.619077306733167,0.716867469879518,0.85,0.590163934426229,0.543942992874109,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.4,0,0,0,0.4375,0.0833333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.12,0,0,0.166666666666667,0,0,0.00578512396694215,0.083605791686128,0.0631839039887045,0.600838658146965,0.171258569395938,0.574829931972789,0.489028213166144,0.668636139832595,0.723214285714286,0.70777027027027,0.34020618556701,0.676532769556025,0.361111111111111,0.61783042394015,0.71566265060241,0.85,0.593889716840536,0.546318289786223,1,0.761194029850746,0.717507237543806,0.742424242424242,0.855799373040752,0.604938271604938,0.636955291454443,0.72962962962963,0.813609467455621,0.720921765767361,0.856530322009548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
