"filename","indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"Panama","blank1","blank2","ext",100,100,3,100,3,3,3,3810000
"Panama","blank1","blank2","female",100,100,,100,,,,3810000
"Panama","blank1","blank2","fifteento49",100,100,,100,,,,3810000
"Panama","blank1","blank2","fiveto14",100,100,,100,,,,3810000
"Panama","blank1","blank2","gt49",100,100,,100,,,,3810000
"Panama","blank1","blank2","higher",,,,,,,,3810000
"Panama","blank1","blank2","male",100,100,,100,,,,3810000
"Panama","blank1","blank2","no.birth.reg",,,,,,,,3810000
"Panama","blank1","blank2","no.educ",,,,,,,,3810000
"Panama","blank1","blank2","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","blank2","non.p20",100,100,94,100,94,94,94,3810000
"Panama","blank1","blank2","p20",100,100,6,100,6,6,6,3810000
"Panama","blank1","blank2","primary",,,,,,,,3810000
"Panama","blank1","blank2","rural",100,100,,100,,,,3810000
"Panama","blank1","blank2","secondary",,,,,,,,3810000
"Panama","blank1","blank2","stunted",,,,,,,,3810000
"Panama","blank1","blank2","under5",100,100,,100,,,,3810000
"Panama","blank1","blank2","urban",100,100,,100,,,,3810000
"Panama","blank1","ext","female",100,3,,3,,,,3810000
"Panama","blank1","ext","fifteento49",100,3,,3,,,,3810000
"Panama","blank1","ext","fiveto14",100,3,,3,,,,3810000
"Panama","blank1","ext","gt49",100,3,,3,,,,3810000
"Panama","blank1","ext","higher",,,,,,,,3810000
"Panama","blank1","ext","male",100,3,,3,,,,3810000
"Panama","blank1","ext","no.birth.reg",,,,,,,,3810000
"Panama","blank1","ext","no.educ",,,,,,,,3810000
"Panama","blank1","ext","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","ext","non.p20",100,3,94,3,0,94,0,3810000
"Panama","blank1","ext","p20",100,3,6,3,3,6,3,3810000
"Panama","blank1","ext","primary",,,,,,,,3810000
"Panama","blank1","ext","rural",100,3,,3,,,,3810000
"Panama","blank1","ext","secondary",,,,,,,,3810000
"Panama","blank1","ext","stunted",,,,,,,,3810000
"Panama","blank1","ext","under5",100,3,,3,,,,3810000
"Panama","blank1","ext","urban",100,3,,3,,,,3810000
"Panama","blank1","female","fifteento49",100,,,,,,,3810000
"Panama","blank1","female","fiveto14",100,,,,,,,3810000
"Panama","blank1","female","gt49",100,,,,,,,3810000
"Panama","blank1","female","higher",,,,,,,,3810000
"Panama","blank1","female","male",100,,,,,,,3810000
"Panama","blank1","female","no.birth.reg",,,,,,,,3810000
"Panama","blank1","female","no.educ",,,,,,,,3810000
"Panama","blank1","female","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","female","non.p20",100,,94,,,94,,3810000
"Panama","blank1","female","p20",100,,6,,,6,,3810000
"Panama","blank1","female","primary",,,,,,,,3810000
"Panama","blank1","female","rural",100,,,,,,,3810000
"Panama","blank1","female","secondary",,,,,,,,3810000
"Panama","blank1","female","stunted",,,,,,,,3810000
"Panama","blank1","female","under5",100,,,,,,,3810000
"Panama","blank1","female","urban",100,,,,,,,3810000
"Panama","blank1","fifteento49","fiveto14",100,,,,,,,3810000
"Panama","blank1","fifteento49","gt49",100,,,,,,,3810000
"Panama","blank1","fifteento49","higher",,,,,,,,3810000
"Panama","blank1","fifteento49","male",100,,,,,,,3810000
"Panama","blank1","fifteento49","no.birth.reg",,,,,,,,3810000
"Panama","blank1","fifteento49","no.educ",,,,,,,,3810000
"Panama","blank1","fifteento49","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","fifteento49","non.p20",100,,94,,,94,,3810000
"Panama","blank1","fifteento49","p20",100,,6,,,6,,3810000
"Panama","blank1","fifteento49","primary",,,,,,,,3810000
"Panama","blank1","fifteento49","rural",100,,,,,,,3810000
"Panama","blank1","fifteento49","secondary",,,,,,,,3810000
"Panama","blank1","fifteento49","stunted",,,,,,,,3810000
"Panama","blank1","fifteento49","under5",100,,,,,,,3810000
"Panama","blank1","fifteento49","urban",100,,,,,,,3810000
"Panama","blank1","fiveto14","gt49",100,,,,,,,3810000
"Panama","blank1","fiveto14","higher",,,,,,,,3810000
"Panama","blank1","fiveto14","male",100,,,,,,,3810000
"Panama","blank1","fiveto14","no.birth.reg",,,,,,,,3810000
"Panama","blank1","fiveto14","no.educ",,,,,,,,3810000
"Panama","blank1","fiveto14","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","fiveto14","non.p20",100,,94,,,94,,3810000
"Panama","blank1","fiveto14","p20",100,,6,,,6,,3810000
"Panama","blank1","fiveto14","primary",,,,,,,,3810000
"Panama","blank1","fiveto14","rural",100,,,,,,,3810000
"Panama","blank1","fiveto14","secondary",,,,,,,,3810000
"Panama","blank1","fiveto14","stunted",,,,,,,,3810000
"Panama","blank1","fiveto14","under5",100,,,,,,,3810000
"Panama","blank1","fiveto14","urban",100,,,,,,,3810000
"Panama","blank1","gt49","higher",,,,,,,,3810000
"Panama","blank1","gt49","male",100,,,,,,,3810000
"Panama","blank1","gt49","no.birth.reg",,,,,,,,3810000
"Panama","blank1","gt49","no.educ",,,,,,,,3810000
"Panama","blank1","gt49","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","gt49","non.p20",100,,94,,,94,,3810000
"Panama","blank1","gt49","p20",100,,6,,,6,,3810000
"Panama","blank1","gt49","primary",,,,,,,,3810000
"Panama","blank1","gt49","rural",100,,,,,,,3810000
"Panama","blank1","gt49","secondary",,,,,,,,3810000
"Panama","blank1","gt49","stunted",,,,,,,,3810000
"Panama","blank1","gt49","under5",100,,,,,,,3810000
"Panama","blank1","gt49","urban",100,,,,,,,3810000
"Panama","blank1","higher","male",,,,,,,,3810000
"Panama","blank1","higher","no.birth.reg",,,,,,,,3810000
"Panama","blank1","higher","no.educ",,,,,,,,3810000
"Panama","blank1","higher","no.skilled.attendant",,,,,,,,3810000
"Panama","blank1","higher","non.p20",,,,,,,,3810000
"Panama","blank1","higher","p20",,,,,,,,3810000
"Panama","blank1","higher","primary",,,,,,,,3810000
"Panama","blank1","higher","rural",,,,,,,,3810000
"Panama","blank1","higher","secondary",,,,,,,,3810000
