"selection","x","not.reg","stunted","no.educ","filename","miss","iso2","year"
"quintile","20%",0.664969242989957,,0.905857666598588,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile","40%",0.64330727434027,,0.870416248455861,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile","60%",0.678671942016931,,0.830255195595591,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile","80%",0.609698727209531,,0.765068909787637,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile","100%",0.394769883936163,,0.598200014764915,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","20% and Male",0.66018989901684,,0.850910739918142,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","20% and Female",0.669726564208106,,0.967883681022718,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","40% and Male",0.637443898787801,,0.800020210392728,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","40% and Female",0.649485709989235,,0.948378649300196,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","60% and Male",0.662388449080437,,0.741015428631569,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","60% and Female",0.696125416568224,,0.930431764819475,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","80% and Male",0.606872519712084,,0.659447176190844,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","80% and Female",0.613004730487429,,0.877841178739325,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","100% and Male",0.380415783255223,,0.498641789853528,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,sex","100% and Female",0.409337349570254,,0.705026417340276,"Afghanistan_MICS4_Datasets",1,"AF",2011
"quintile,shortAgeCat","20% and Under 5",0.664969242989957,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","20% and 5 to 14",,,0.939933286711384,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","20% and 15 to 49",,,0.870454175746489,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","20% and 50 or greater",,,0.946087119385893,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","40% and Under 5",0.64330727434027,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","40% and 5 to 14",,,0.917855527819653,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","40% and 15 to 49",,,0.821952726320957,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","40% and 50 or greater",,,0.937543770204182,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","60% and Under 5",0.678671942016931,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","60% and 5 to 14",,,0.904538324619582,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","60% and 15 to 49",,,0.761019570348743,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","60% and 50 or greater",,,0.914105464831234,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","80% and Under 5",0.609698727209531,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","80% and 5 to 14",,,0.871686953321791,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","80% and 15 to 49",,,0.671861498656877,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","80% and 50 or greater",,,0.874237196623606,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","100% and Under 5",0.394769883936163,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","100% and 5 to 14",,,0.794323133446207,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","100% and 15 to 49",,,0.453937005941529,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile,shortAgeCat","100% and 50 or greater",,,0.723340868796461,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region","Region C",0.37560019447137,,0.633435940842287,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region CH",0.688500532008167,,0.780704807742164,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region E",0.408591839715802,,0.787304232540465,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region N",0.701544258678619,,0.806823973603558,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region NE",0.560751516028438,,0.823064753342206,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region S",0.672720002614844,,0.911128200722395,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region SE",0.803954356606025,,0.774088254591446,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region","Region W",0.693817917414775,,0.836168477753173,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region C and Male",0.363037205727129,,0.515120980276964,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region C and Female",0.38885369243177,,0.756515942743105,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region CH and Male",0.680742756066437,,0.714971976080875,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region CH and Female",0.696943520152741,,0.846272090688606,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region E and Male",0.414671718190784,,0.673813635204476,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region E and Female",0.401978474496025,,0.917669874768983,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region N and Male",0.706270705411308,,0.741533686326657,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region N and Female",0.696565449306547,,0.877029304311407,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region NE and Male",0.541714393708215,,0.763523954431266,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region NE and Female",0.580613732100329,,0.883718761532907,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region S and Male",0.66725503912265,,0.858636643169697,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region S and Female",0.678043809348363,,0.975447537858663,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region SE and Male",0.777009755864321,,0.635581978537457,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region SE and Female",0.837116313160002,,0.93687804222544,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region W and Male",0.690122329942984,,0.780625671415994,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,sex","Region W and Female",0.697400417062965,,0.897119528978618,"Afghanistan_MICS4_Datasets",1,"AF",2011
"region,shortAgeCat","Region C and Under 5",0.37560019447137,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region C and 5 to 14",,,0.808575142452452,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region C and 15 to 49",,,0.498299139536709,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region C and 50 or greater",,,0.769609690838212,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region CH and Under 5",0.688500532008167,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region CH and 5 to 14",,,0.862551813232089,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region CH and 15 to 49",,,0.68528755066223,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region CH and 50 or greater",,,0.919653072723168,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region E and Under 5",0.408591839715802,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region E and 5 to 14",,,0.904877640638234,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region E and 15 to 49",,,0.679943824945241,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region E and 50 or greater",,,0.827668865017902,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region N and Under 5",0.701544258678619,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region N and 5 to 14",,,0.86212780915623,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region N and 15 to 49",,,0.740854603703155,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region N and 50 or greater",,,0.92087292340247,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region NE and Under 5",0.560751516028438,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region NE and 5 to 14",,,0.89566534395397,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region NE and 15 to 49",,,0.759642044521876,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region NE and 50 or greater",,,0.904718335140338,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region S and Under 5",0.672720002614844,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region S and 5 to 14",,,0.945423112396184,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region S and 15 to 49",,,0.886694742225135,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region S and 50 or greater",,,0.902568144857541,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region SE and Under 5",0.803954356606025,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region SE and 5 to 14",,,0.894946203747637,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region SE and 15 to 49",,,0.681910957568882,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region SE and 50 or greater",,,0.900755584659014,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region W and Under 5",0.693817917414775,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region W and 5 to 14",,,0.910322405608866,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region W and 15 to 49",,,0.760506640668003,"Afghanistan_MICS4_Datasets",2,"AF",2011
"region,shortAgeCat","Region W and 50 or greater",,,0.919053716669967,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex","Male",0.5964040621903,,0.709788655693169,"Afghanistan_MICS4_Datasets",1,"AF",2011
"sex","Female",0.613024015622445,,0.883995418407701,"Afghanistan_MICS4_Datasets",1,"AF",2011
"sex,shortAgeCat","Male and Under 5",0.5964040621903,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Male and 5 to 14",,,0.867180454102225,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Male and 15 to 49",,,0.577644541408312,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Male and 50 or greater",,,0.806635266313085,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Female and Under 5",0.613024015622445,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Female and 5 to 14",,,0.90949999044229,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Female and 15 to 49",,,0.85007386423006,"Afghanistan_MICS4_Datasets",2,"AF",2011
"sex,shortAgeCat","Female and 50 or greater",,,0.974207253314052,"Afghanistan_MICS4_Datasets",2,"AF",2011
"shortAgeCat","Under 5",0.604471914516799,,,"Afghanistan_MICS4_Datasets",2,"AF",2011
"shortAgeCat","5 to 14",,,0.887495643381468,"Afghanistan_MICS4_Datasets",2,"AF",2011
"shortAgeCat","15 to 49",,,0.70940790025055,"Afghanistan_MICS4_Datasets",2,"AF",2011
"shortAgeCat","50 or greater",,,0.878303346878774,"Afghanistan_MICS4_Datasets",2,"AF",2011
"quintile","20%",0.016453159494039,0.265449961981969,0.475933193562919,"alhr50dt",0,"AL",2008
"quintile","40%",0.0103129239306554,0.100304704422869,0.431298482723809,"alhr50dt",0,"AL",2008
"quintile","60%",0.0172427194943397,0.143564229008323,0.394454542137309,"alhr50dt",0,"AL",2008
"quintile","80%",0.00462352966644268,0.152160767650874,0.325167129210994,"alhr50dt",0,"AL",2008
"quintile","100%",0.00782200959642821,0.121643817036478,0.228762825580473,"alhr50dt",0,"AL",2008
"quintile,sex","20% and Male",0.0173119216179844,0.2881092342779,0.478735804813841,"alhr50dt",0,"AL",2008
"quintile,sex","20% and Female",0.0155879477218181,0.243016598791315,0.473416507994403,"alhr50dt",0,"AL",2008
"quintile,sex","40% and Male",0.00844109104468515,0.134706267508221,0.417707528444345,"alhr50dt",0,"AL",2008
"quintile,sex","40% and Female",0.0122942466088934,0.0620311626610434,0.443851912900099,"alhr50dt",0,"AL",2008
"quintile,sex","60% and Male",0,0.104198978755653,0.382671597328901,"alhr50dt",0,"AL",2008
"quintile,sex","60% and Female",0.0326219623314478,0.180821727905428,0.405353737309522,"alhr50dt",0,"AL",2008
"quintile,sex","80% and Male",0,0.129798666458857,0.309506692578429,"alhr50dt",0,"AL",2008
"quintile,sex","80% and Female",0.0091724694628756,0.173297097237805,0.33973856925851,"alhr50dt",0,"AL",2008
"quintile,sex","100% and Male",0,0.105138156999378,0.222810448531936,"alhr50dt",0,"AL",2008
"quintile,sex","100% and Female",0.0174482423206151,0.141757628532016,0.234354857271174,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","20% and Under 5",0.016453159494039,0.265449961981969,1,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","20% and 5 to 14",,,0.938704637382687,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","20% and 15 to 49",,,0.0920744838036393,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","20% and 50 or greater",,,0.637866254562945,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","40% and Under 5",0.0103129239306554,0.100304704422869,1,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","40% and 5 to 14",,,0.922804606056674,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","40% and 15 to 49",,,0.0556735914582419,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","40% and 50 or greater",,,0.592351022723779,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","60% and Under 5",0.0172427194943397,0.143564229008323,1,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","60% and 5 to 14",,,0.920338828596613,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","60% and 15 to 49",,,0.049808973218527,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","60% and 50 or greater",,,0.514488326262186,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","80% and Under 5",0.00462352966644268,0.152160767650874,1,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","80% and 5 to 14",,,0.926483978267419,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","80% and 15 to 49",,,0.0328197112378949,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","80% and 50 or greater",,,0.348460684968606,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","100% and Under 5",0.00782200959642821,0.121643817036478,1,"alhr50dt",0,"AL",2008
"quintile,shortAgeCat","100% and 5 to 14",,,0.910825457455928,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","100% and 15 to 49",,,0.00626916916689219,"alhr50dt",2,"AL",2008
"quintile,shortAgeCat","100% and 50 or greater",,,0.158057487036823,"alhr50dt",2,"AL",2008
"region","Central",0.0148205296266411,0.156447186819344,0.389863591364937,"alhr50dt",0,"AL",2008
"region","Coastal",0.00934923785869658,0.144263201580981,0.391519720916138,"alhr50dt",0,"AL",2008
"region","Mountain",0.00806513885755722,0.231040167755741,0.426489443760233,"alhr50dt",0,"AL",2008
"region","Urban Tirana",0.0095706062115706,0.139799508547647,0.242942842991072,"alhr50dt",0,"AL",2008
"region,sex","Central and Male",0.00703945954659249,0.151155790842618,0.382562784943727,"alhr50dt",0,"AL",2008
"region,sex","Central and Female",0.0226647613110116,0.161987238198603,0.396840529766102,"alhr50dt",0,"AL",2008
"region,sex","Coastal and Male",0.0046855760332825,0.131560501332536,0.375530834783693,"alhr50dt",0,"AL",2008
"region,sex","Coastal and Female",0.0139408767297533,0.156698708625457,0.405570760575844,"alhr50dt",0,"AL",2008
"region,sex","Mountain and Male",0.00873403380131765,0.259676407079499,0.428100246146681,"alhr50dt",0,"AL",2008
"region,sex","Mountain and Female",0.00742734869207097,0.20611593523749,0.425027117433509,"alhr50dt",0,"AL",2008
"region,sex","Urban Tirana and Male",0,0.128247522106158,0.231697038999168,"alhr50dt",0,"AL",2008
"region,sex","Urban Tirana and Female",0.021120845195228,0.154364349650751,0.253308693558259,"alhr50dt",0,"AL",2008
"region,shortAgeCat","Central and Under 5",0.0148205296266411,0.156447186819344,1,"alhr50dt",0,"AL",2008
"region,shortAgeCat","Central and 5 to 14",,,0.921015694401154,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Central and 15 to 49",,,0.0529017936463685,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Central and 50 or greater",,,0.489644232403519,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Coastal and Under 5",0.00934923785869658,0.144263201580981,1,"alhr50dt",0,"AL",2008
"region,shortAgeCat","Coastal and 5 to 14",,,0.930057873208593,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Coastal and 15 to 49",,,0.0453162252402378,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Coastal and 50 or greater",,,0.484962943740024,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Mountain and Under 5",0.00806513885755722,0.231040167755741,1,"alhr50dt",0,"AL",2008
"region,shortAgeCat","Mountain and 5 to 14",,,0.925553302814943,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Mountain and 15 to 49",,,0.0606429676006867,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Mountain and 50 or greater",,,0.524507340309925,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Urban Tirana and Under 5",0.0095706062115706,0.139799508547647,1,"alhr50dt",0,"AL",2008
"region,shortAgeCat","Urban Tirana and 5 to 14",,,0.927526352647635,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Urban Tirana and 15 to 49",,,0.0231250549811482,"alhr50dt",2,"AL",2008
"region,shortAgeCat","Urban Tirana and 50 or greater",,,0.180407271482634,"alhr50dt",2,"AL",2008
"sex","Male",0.00558266003835524,0.153466803760614,0.361691563193637,"alhr50dt",0,"AL",2008
"sex","Female",0.0180627348265918,0.16494423279565,0.379886890645482,"alhr50dt",0,"AL",2008
"sex,shortAgeCat","Male and Under 5",0.00558266003835524,0.153466803760614,1,"alhr50dt",0,"AL",2008
"sex,shortAgeCat","Male and 5 to 14",,,0.934407330364833,"alhr50dt",2,"AL",2008
"sex,shortAgeCat","Male and 15 to 49",,,0.0518905256916221,"alhr50dt",2,"AL",2008
"sex,shortAgeCat","Male and 50 or greater",,,0.334655394799992,"alhr50dt",2,"AL",2008
"sex,shortAgeCat","Female and Under 5",0.0180627348265918,0.16494423279565,1,"alhr50dt",0,"AL",2008
"sex,shortAgeCat","Female and 5 to 14",,,0.914482393602489,"alhr50dt",2,"AL",2008
"sex,shortAgeCat","Female and 15 to 49",,,0.0426543852442248,"alhr50dt",2,"AL",2008
"sex,shortAgeCat","Female and 50 or greater",,,0.532729677445054,"alhr50dt",2,"AL",2008
"shortAgeCat","Under 5",0.0117651031429129,0.159121870192889,1,"alhr50dt",0,"AL",2008
"shortAgeCat","5 to 14",,,0.924867488976604,"alhr50dt",2,"AL",2008
"shortAgeCat","15 to 49",,,0.046880511832635,"alhr50dt",2,"AL",2008
"shortAgeCat","50 or greater",,,0.436368010173927,"alhr50dt",2,"AL",2008
"quintile","20%",0,0.209342410514523,0.140232346545134,"amhr61dt",0,"AM",2010
"quintile","40%",0,0.121500382185861,0.137240879295555,"amhr61dt",0,"AM",2010
"quintile","60%",0.00389540411574234,0.15496157176963,0.137077229409022,"amhr61dt",0,"AM",2010
"quintile","80%",0,0.130913788441069,0.119522378655345,"amhr61dt",0,"AM",2010
"quintile","100%",0.000968987948986073,0.138509860398096,0.11890670478273,"amhr61dt",0,"AM",2010
"quintile,sex","20% and Male",0,0.15010722680291,0.160625150816605,"amhr61dt",0,"AM",2010
"quintile,sex","20% and Female",0,0.272434908603368,0.12170213972448,"amhr61dt",0,"AM",2010
"quintile,sex","40% and Male",0,0.138225889311199,0.162302184770909,"amhr61dt",0,"AM",2010
"quintile,sex","40% and Female",0,0.100647711270208,0.116492166500304,"amhr61dt",0,"AM",2010
"quintile,sex","60% and Male",0,0.165157964597335,0.153152801399635,"amhr61dt",0,"AM",2010
"quintile,sex","60% and Female",0.00812130119905303,0.144274280565133,0.123746478248813,"amhr61dt",0,"AM",2010
"quintile,sex","80% and Male",0,0.130563266154192,0.137331635392099,"amhr61dt",0,"AM",2010
"quintile,sex","80% and Female",0,0.13136089888645,0.104189003442909,"amhr61dt",0,"AM",2010
"quintile,sex","100% and Male",0,0.189365459776837,0.127062594145985,"amhr61dt",0,"AM",2010
"quintile,sex","100% and Female",0.00178139680198985,0.0930688435966722,0.111816003397376,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","20% and Under 5",0,0.209342410514523,1,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","20% and 5 to 14",,,0.430153678996742,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","20% and 15 to 49",,,0.00762851698917133,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","20% and 50 or greater",,,0.0529090741825774,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","40% and Under 5",0,0.121500382185861,1,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","40% and 5 to 14",,,0.452233911294418,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","40% and 15 to 49",,,0.00464017572105014,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","40% and 50 or greater",,,0.0450536779604632,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","60% and Under 5",0.00389540411574234,0.15496157176963,1,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","60% and 5 to 14",,,0.547327309441593,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","60% and 15 to 49",,,0.00302452161835723,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","60% and 50 or greater",,,0.0140282629805372,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","80% and Under 5",0,0.130913788441069,1,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","80% and 5 to 14",,,0.481662062860456,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","80% and 15 to 49",,,0.00316232563497839,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","80% and 50 or greater",,,0.00730414817930168,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","100% and Under 5",0.000968987948986073,0.138509860398096,1,"amhr61dt",0,"AM",2010
"quintile,shortAgeCat","100% and 5 to 14",,,0.500055130664161,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","100% and 15 to 49",,,0.000218739440495113,"amhr61dt",2,"AM",2010
"quintile,shortAgeCat","100% and 50 or greater",,,0.00552632871245709,"amhr61dt",2,"AM",2010
"region","Aragatsotn",0,0.239563211910362,0.132339243158971,"amhr61dt",0,"AM",2010
"region","Ararat",0,0.249942801366026,0.133707755678566,"amhr61dt",0,"AM",2010
"region","Armavir",0,0.180922439038336,0.137577680861,"amhr61dt",0,"AM",2010
"region","Gegharkunik",0,0.249457543607004,0.162506700454896,"amhr61dt",0,"AM",2010
"region","Kotayk",0,0.0965163850879351,0.14426449770452,"amhr61dt",0,"AM",2010
"region","Lori",0,0.177555250778096,0.113618376936997,"amhr61dt",0,"AM",2010
"region","Shirak",0.00740396607100709,0.148912869662546,0.144634673509708,"amhr61dt",0,"AM",2010
"region","Syunik",0,0.311039450156623,0.102541908868283,"amhr61dt",0,"AM",2010
"region","Tavush",0.00382206745661646,0.136377595212234,0.136783572120807,"amhr61dt",0,"AM",2010
"region","Vayots Dzor",0,0.0755743591129268,0.149933863698558,"amhr61dt",0,"AM",2010
"region","Yerevan",0,0.0914117994499002,0.120094055606833,"amhr61dt",0,"AM",2010
"region,sex","Aragatsotn and Male",0,0.217311508303473,0.167551029184891,"amhr61dt",0,"AM",2010
"region,sex","Aragatsotn and Female",0,0.272548713860316,0.0983869208204355,"amhr61dt",0,"AM",2010
"region,sex","Ararat and Male",0,0.295047921913881,0.135720489683969,"amhr61dt",0,"AM",2010
"region,sex","Ararat and Female",0,0.208236050885088,0.131863118251725,"amhr61dt",0,"AM",2010
"region,sex","Armavir and Male",0,0.146936819697819,0.160856854818901,"amhr61dt",0,"AM",2010
"region,sex","Armavir and Female",0,0.226782474287494,0.115583913588893,"amhr61dt",0,"AM",2010
"region,sex","Gegharkunik and Male",0,0.250850127495293,0.200958253688554,"amhr61dt",0,"AM",2010
"region,sex","Gegharkunik and Female",0,0.247410521472047,0.130684214996703,"amhr61dt",0,"AM",2010
"region,sex","Kotayk and Male",0,0.112492543258261,0.147635178785684,"amhr61dt",0,"AM",2010
"region,sex","Kotayk and Female",0,0.0805315335107983,0.141369431262885,"amhr61dt",0,"AM",2010
"region,sex","Lori and Male",0,0.122628092992194,0.121012096402472,"amhr61dt",0,"AM",2010
"region,sex","Lori and Female",0,0.228191670151137,0.107085997253719,"amhr61dt",0,"AM",2010
"region,sex","Shirak and Male",0,0.139632795790851,0.167177891501277,"amhr61dt",0,"AM",2010
"region,sex","Shirak and Female",0.0149236969884776,0.15862667313225,0.127250353900265,"amhr61dt",0,"AM",2010
"region,sex","Syunik and Male",0,0.286649182191909,0.12560824527623,"amhr61dt",0,"AM",2010
"region,sex","Syunik and Female",0,0.342036419065978,0.0805147490057376,"amhr61dt",0,"AM",2010
"region,sex","Tavush and Male",0,0.132786178763247,0.133516869879766,"amhr61dt",0,"AM",2010
"region,sex","Tavush and Female",0.00619412143505353,0.138380151230028,0.13968475093763,"amhr61dt",0,"AM",2010
"region,sex","Vayots Dzor and Male",0,0.0254666518775239,0.174263318318256,"amhr61dt",0,"AM",2010
"region,sex","Vayots Dzor and Female",0,0.146692719927489,0.128686651164121,"amhr61dt",0,"AM",2010
"region,sex","Yerevan and Male",0,0.113352679025918,0.140311565770974,"amhr61dt",0,"AM",2010
"region,sex","Yerevan and Female",0,0.0667176044878101,0.103460494578286,"amhr61dt",0,"AM",2010
"region,shortAgeCat","Aragatsotn and Under 5",0,0.239563211910362,1,"amhr61dt",0,"AM",2010
"region,shortAgeCat","Aragatsotn and 5 to 14",,,0.487140652799661,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Aragatsotn and 15 to 49",,,0.00499588671544127,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Aragatsotn and 50 or greater",,,0.0295629421516137,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Ararat and Under 5",0,0.249942801366026,1,"amhr61dt",0,"AM",2010
"region,shortAgeCat","Ararat and 5 to 14",,,0.443013587535437,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Ararat and 15 to 49",,,0.00238834082471438,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Ararat and 50 or greater",,,0.0647635067271926,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Armavir and Under 5",0,0.180922439038336,1,"amhr61dt",0,"AM",2010
"region,shortAgeCat","Armavir and 5 to 14",,,0.447303171354583,"amhr61dt",2,"AM",2010
"region,shortAgeCat","Armavir and 15 to 49",,,0.00438032913599068,"amhr61dt",2,"AM",2010
