@CLASSIFICATION,@FREQ,@GLOBAL_DSD_TIME_SERIES_CODE,@INDICATOR_CODE,@REF_AREA,@REF_SECTOR,@TIME_FORMAT,@UNIT_MEASURE,@UNIT_MULT,db_key,value_1990,value_1991,value_1992,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017
W0_S1_G1,A,A|VN|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,VN,S1311B,P1Y,XDC,9,GFSR,,,,,42105,53147,62015,64519,72143,77718,89911,102929,120596,143009,175389,212829.32,262063,296745.9,397663,415197.9,536866,667579,687980,781954,,,,
W0_S1_G1,A,A|LK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,LK,S1311B,P1Y,XDC,9,GFSR,74.332,84.297,94.05,106.448,118.295,145.189,153.984,172.108,182.165,202.656,216.389,239.689,266.998,284.216,320.047,412.307,506.888,595.014,686.481,725.566,834.18799756373,949.917,1066.7,1153.31,1187.01609251758,1460.79435737289,1693.15117513254,
W0_S1_G1,A,A|ID|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,ID,S1311B,P1Y,XDC,12,GFSR,,41.585,47.492,52.28,65.03,70.992,82.478,109.8737,152.8137,183.765,,300.61606,298.518109,341.376994750449,400.589562,485.600629837047,626.205570266498,697.936665217978,,,,,,,,,,
W0_S1_G1,A,,,TJ,S1311B,P1Y,XDC,3,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,,,EC,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|PK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,PK,S1311B,P1Y,XDC,9,GFSR,170.984,181.186,224.097,242.812,278.903,326.836,375.314,384.263,433.636,464.372,569.291,581.87,710.205,759.026,795.466,863.442,1280.886,1280.886,1408.39,1803.228,2179.712,2270.993,2582.39,3345.93,3635.93,,,
W0_S1_G1,A,A|EE|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,EE,S1311B,P1Y,XDC,6,GFSR,,20.560377334373,130.820753390513,258.06245446295,440.415170068897,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|LT|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,LT,S1311B,P1Y,XDC,6,GFSR,,95.727,,1885.8,2642,,,,,,,,,,,,,,,,6046.09310101946,6386.53689620018,6838.06955699722,6986.08731603336,7259.124028962,7707.582,7849.332,
W0_S1_G1,A,A|SZ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,SZ,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,2663,2396.170688,2594.94407143,2797.12587601,3243.3846531,4198.26650047,4672.45624123,7182.71872411,7148.5573193,8566.86880376,8142.34775013,5572.24206,6010.43590413,11584.355305,,,,,
W0_S1_G1,A,A|SM|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,SM,S1311B,P1Y,XDC,6,GFSR,,,,,,326500,,,,,,,274.679399,282.3797674,327.14301256,326.65887224,351.84067801,350.72742252,361.22442606,323.20813118,293.7070201,282.06831665,297.465818,275.1352627,,288.68660665,292.55229397,
W0_S1_G1,A,A|IQ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,IQ,S1311B,P1Y,XDC,9,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,104321,59568.1801493287,54323.0093710027,
W0_S1_G1,A,A|GD|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,GD,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,286.9,335.26,328.01,316.06,382.8,391.5681,520.256439,490.700041,448.286409,516.059026,430.95705,465.551579,485.783732,446.81306,468.485734,602.780793,,,
W0_S1_G1,A,A|PW|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,PW,S1311B,P1Y,XDC,3,GFSR,,,,,,,,,,,,,,,,,,,86285.8750723801,77717.8923917139,87218.4527942704,89001.120164417,96845.9844750896,93868.093,108560.628,116821.628,124799.818,
W0_S1_G1,A,A|TT|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,TT,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,,,PA,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,,,CM,S1311B,P1Y,XDC,9,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|BA|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,BA,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,3519.07794461,3654.70271678,4058.07812732,4936.76803696,5578.8380109,5893.90954719,5508.9533887,5740.34677487,5914.895209,6014.098955,5928.64126,6468.8671853,6358.60334238,7319.16161706174,
W0_S1_G1,A,A|WS|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,WS,S1311B,P1Y,XDC,3,GFSR,,,,,,,,,,,,,,,,,,,,,412649.1286,504654.9799,466124.6423,491546.7455,555388.05191,534355.32098,595587.07175,
W0_S1_G1,A,A|DZ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,DZ,S1311B,P1Y,XDC,9,GFSR,,,,,434.199,600.847,825.157,926.668,774.511,950.496,1578.161,1505.5,1603.2,2000.712,2252.51,3112.725,3651.33,3715.73,5211.49,3740.5084462591,4443.33,5897.48,,,,,,
W0_S1_G1,A,A|KZ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,KZ,S1311B,P1Y,XDC,9,GFSR,,,,,,,,107.816,129.315,212.418,,,,,,1713.7239280402,1838.9260907,2213.3085584,3298.4247947,3963.4165,4780.5039002965,6732.4698274505,6918.3535965791,7326.8521663929,7631.7189025411,5512.14931754816,6307.3075008093,
W0_S1_G1,A,A|MX|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,MX,S1311B,P1Y,XDC,6,GFSR,97265,119498,146339,153759,172600,234363,326428,399597.1,428416,544992,703019,,,,,,,,2212363.5549993,1823651.67745267,2063599.35273662,2383529.73063032,2541007.03335068,2619025.82066157,2738488.64968397,3027827.0626999,3444159.12083015,
W0_S1_G1,A,A|AI|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,AI,S1311B,P1Y,XDC,3,GFSR,,,,,,,,,,,81404.482,78840,85990,88090.177,118952.322,131243.154,196120.5881,210369.412,213569.05109,148332.444,189763.034,205039.799,191525.051,189133.837,202856.544,,,
W0_S1_G1,A,A|CA|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,CA,S1311B,P1Y,XDC,9,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|DK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,DK,S1311B,P1Y,XDC,9,GFSR,295.719,300.702,321.271,340.48,366.738,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|XK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,XK,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|TO|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,TO,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,258.85142482,302.98211003,295.00202108,363.82562371,
W0_S1_G1,A,A|SA|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC|_T|_X,GR_G14_XDC,SA,S1311B,P1Y,XDC,9,GFSR,,,,,,,,,,,,,,,,,,,,,740.873,1117.53,1246.537,1152.609,1040.141,612.694,519.44897038798,
